1013,0
1014,1
1015,8
1016,3
1017,9
1018,3
1019,3
1020,5
1021,5
1022,5
1023,4
1024,5
1025,1
1026,6
1027,3
1028,5
1029,7
1030,5
1031,2
1032,0
1033,0
1034,0
1035,5
1036,7
1037,5
1038,2
1039,3
1040,4
1041,0
1042,6
1043,5
1044,5
1045,3
1046,6
1047,0
1048,1
1049,4
1050,3
1051,9
1052,1
1053,3
1054,0
1055,5
1056,7
1057,7
1058,7
1059,0
1060,3
1061,5
1062,7
1063,2
1064,9
1065,5
1066,7
1067,1
1068,0
1069,7
1070,3
1071,1
1072,3
1073,5
1074,5
1075,7
1076,3
1077,6
1078,0
1079,3
1080,3
1081,4
1082,3
1083,1
1084,0
1085,0
1086,5
1087,8
1088,3
1089,2
1090,2
1091,5
1092,1
1093,1
1094,5
1095,9
1096,1
1097,5
1098,6
1099,0
1100,7
1101,5
1102,0
1103,1
1104,3
1105,3
1106,3
1107,2
1108,3
1109,5
1110,3
1111,7
1112,5
1113,1
1114,0
1115,3
1116,5
1117,1
1118,5
1119,0
1120,3
1121,6
1122,1
1123,1
1124,3
1125,1
1126,5
1127,0
1128,7
1129,0
1130,5
1131,4
1132,1
1133,0
1134,1
1135,9
1136,5
1137,0
1138,0
1139,5
1140,3
1141,6
1142,5
1143,3
1144,5
1145,0
1146,5
1147,5
1148,0
1149,5
1150,6
1151,3
1152,5
1153,3
1154,4
1155,0
1156,5
1157,1
1158,3
1159,9
1160,3
1161,1
1162,3
1163,1
1164,3
1165,2
1166,9
1167,5
1168,5
1169,0
1170,3
1171,0
1172,6
1173,7
1174,9
1175,1
1176,5
1177,1
1178,2
1179,6
1180,6
1181,2
1182,3
1183,3
1184,5
1185,1
1186,1
1187,0
1188,3
1189,0
1190,5
1191,7
1192,7
1193,5
1194,9
1195,0
1196,3
1197,5
1198,9
1199,2
1200,6
1201,7
1202,5
1203,5
1204,4
1205,8
1206,3
1207,7
1208,8
1209,9
1210,4
1211,3
1212,5
1213,0
1214,5
1215,3
1216,0
1217,5
1218,1
1219,3
1220,8
1221,7
1222,2
1223,1
1224,3
1225,3
1226,3
1227,6
1228,5
1229,1
1230,6
1231,7
1232,0
1233,0
1234,5
1235,5
1236,7
1237,2
1238,5
1239,7
1240,7
1241,6
1242,6
1243,5
1244,0
1245,6
1246,4
1247,1
1248,7
1249,3
1250,0
1251,5
1252,5
1253,0
1254,3
1255,5
1256,3
1257,9
1258,9
1259,0
1260,5
1261,0
1262,1
1263,2
1264,3
1265,5
1266,8
1267,7
1268,7
1269,6
1270,3
1271,5
1272,3
1273,3
1274,3
1275,1
1276,3
1277,3
1278,7
1279,5
1280,5
1281,2
1282,3
1283,5
1284,0
1285,6
1286,9
1287,5
1288,6
1289,4
1290,1
1291,5
1292,5
1293,6
1294,2
1295,6
1296,0
1297,3
1298,5
1299,9
1300,9
1301,0
1302,9
1303,9
1304,8
1305,4
1306,0
1307,3
1308,3
1309,3
1310,6
1311,1
1312,1
1313,9
1314,5
1315,1
1316,3
1317,6
1318,9
1319,9
1320,3
1321,1
1322,0
1323,7
1324,2
1325,1
1326,3
1327,3
1328,3
1329,0
1330,0
1331,6
1332,7
1333,3
1334,5
1335,3
1336,5
1337,3
1338,8
1339,9
1340,3
1341,9
1342,0
1343,1
1344,1
1345,1
1346,2
1347,3
1348,0
1349,5
1350,0
1351,0
1352,7
1353,2
1354,1
1355,0
1356,0
1357,1
1358,2
1359,0
1360,0
1361,3
1362,5
1363,4
1364,5
1365,3
1366,2
1367,5
1368,1
1369,6
1370,0
1371,5
1372,5
1373,8
1374,2
1375,7
1376,0
1377,3
1378,9
1379,5
1380,8
1381,7
1382,5
1383,9
1384,5
1385,1
1386,5
1387,0
1388,9
1389,9
1390,1
1391,7
1392,6
1393,5
1394,7
1395,4
1396,7
1397,1
1398,7
1399,5
1400,2
1401,3
1402,4
1403,1
1404,3
1405,1
1406,8
1407,9
1408,5
1409,6
1410,7
1411,9
1412,3
1413,3
1414,0
1415,1
1416,0
1417,4
1418,5
1419,9
1420,1
1421,3
1422,5
1423,5
1424,0
1425,1
1426,4
1427,7
1428,1
1429,3
1430,4
1431,9
1432,1
1433,1
1434,2
1435,5
1436,0
1437,3
1438,7
1439,5
1440,3
1441,3
1442,7
1443,2
1444,0
1445,3
1446,3
1447,2
1448,5
1449,5
1450,7
1451,1
1452,1
1453,7
1454,9
1455,2
1456,2
1457,1
1458,9
1459,5
1460,2
1461,2
1462,1
1463,3
1464,3
1465,3
1466,1
1467,4
1468,1
1469,1
1470,5
1471,0
1472,4
1473,4
1474,5
1475,5
1476,7
1477,1
1478,9
1479,2
1480,0
1481,5
1482,2
1483,5
1484,9
1485,6
1486,9
1487,0
1488,1
1489,3
1490,3
1491,1
1492,5
1493,7
1494,5
1495,0
1496,5
1497,7
1498,5
1499,5
1500,5
1501,5
1502,7
1503,5
1504,5
1505,5
1506,5
1507,0
1508,1
1509,9
1510,7
1511,2
1512,3
1513,0
1514,0
1515,5
1516,5
1517,1
1518,4
1519,3
1520,0
1521,5
1522,5
1523,7
1524,1
1525,3
1526,0
1527,6
1528,2
1529,8
1530,3
1531,7
1532,0
1533,3
1534,3
1535,1
1536,5
1537,0
1538,3
1539,6
1540,5
1541,9
1542,3
1543,7
1544,3
1545,7
1546,5
1547,7
1548,3
1549,4
1550,6
1551,1
1552,1
1553,7
1554,0
1555,3
1556,1
1557,5
1558,9
1559,3
1560,5
1561,0
1562,7
1563,5
1564,2
1565,4
1566,0
1567,1
1568,1
1569,0
1570,3
1571,5
1572,5
1573,9
1574,7
1575,5
1576,5
1577,3
1578,3
1579,1
1580,3
1581,9
1582,5
1583,1
1584,5
1585,5
1586,9
1587,5
1588,2
1589,7
1590,9
1591,3
1592,5
1593,5
1594,3
1595,5
1596,7
1597,5
1598,5
1599,3
1600,5
1601,3
1602,7
1603,5
1604,1
1605,9
1606,3
1607,9
1608,3
1609,1
1610,6
1611,5
1612,7
1613,0
1614,5
1615,2
1616,3
1617,0
1618,7
1619,0
1620,5
1621,2
1622,9
1623,6
1624,5
1625,3
1626,6
1627,5
1628,4
1629,2
1630,0
1631,5
1632,8
1633,4
1634,1
1635,8
1636,3
1637,9
1638,9
1639,5
1640,3
1641,3
1642,5
1643,3
1644,5
1645,9
1646,6
1647,3
1648,9
1649,9
1650,5
1651,1
1652,5
1653,8
1654,1
1655,1
1656,3
1657,9
1658,3
1659,4
1660,4
1661,6
1662,5
1663,7
1664,1
1665,7
1666,4
1667,2
1668,1
1669,7
1670,0
1671,1
1672,6
1673,4
1674,9
1675,1
1676,5
1677,3
1678,5
1679,3
1680,6
1681,5
1682,8
1683,6
1684,4
1685,7
1686,6
1687,3
1688,6
1689,6
1690,1
1691,0
1692,1
1693,1
1694,3
1695,3
1696,9
1697,5
1698,0
1699,1
1700,2
1701,7
1702,5
1703,3
1704,1
1705,0
1706,7
1707,5
1708,3
1709,5
1710,9
1711,3
1712,5
1713,3
1714,6
1715,3
1716,5
1717,0
1718,1
1719,1
1720,5
1721,0
1722,5
1723,9
1724,7
1725,7
1726,0
1727,6
1728,5
1729,7
1730,7
1731,0
1732,5
1733,5
1734,1
1735,5
1736,1
1737,0
1738,3
1739,7
1740,1
1741,5
1742,9
1743,8
1744,1
1745,5
1746,5
1747,3
1748,1
1749,7
1750,3
1751,0
1752,5
1753,2
1754,3
1755,0
1756,9
1757,4
1758,5
1759,1
1760,4
1761,0
1762,3
1763,0
1764,5
1765,7
1766,1
1767,5
1768,9
1769,1
1770,2
1771,3
1772,0
1773,0
1774,3
1775,7
1776,5
1777,3
1778,3
1779,5
1780,0
1781,9
1782,6
1783,1
1784,7
1785,3
1786,0
1787,5
1788,7
1789,7
1790,5
1791,2
1792,4
1793,5
1794,5
1795,2
1796,3
1797,8
1798,7
1799,7
1800,5
1801,3
1802,7
1803,1
1804,0
1805,8
1806,8
1807,2
1808,1
1809,7
1810,5
1811,1
1812,9
1813,6
1814,8
1815,6
1816,3
1817,0
1818,5
1819,0
1820,0
1821,1
1822,5
1823,5
1824,0
1825,1
1826,6
1827,1
1828,9
1829,5
1830,1
1831,3
1832,5
1833,5
1834,8
1835,5
1836,3
1837,7
1838,4
1839,5
1840,0
1841,9
1842,8
1843,5
1844,5
1845,5
1846,3
1847,5
1848,1
1849,7
1850,5
1851,0
1852,3
1853,8
1854,3
1855,7
1856,9
1857,5
1858,0
1859,1
1860,0
1861,3
1862,9
1863,0
1864,3
1865,3
1866,7
1867,1
1868,6
1869,5
1870,5
1871,5
1872,9
1873,1
1874,8
1875,7
1876,9
1877,7
1878,5
1879,5
1880,1
1881,5
1882,7
1883,5
1884,7
1885,5
1886,0
1887,7
1888,7
1889,2
1890,5
1891,3
1892,1
1893,7
1894,3
1895,3
1896,9
1897,5
1898,1
1899,5
1900,9
1901,6
1902,7
1903,5
1904,0
1905,2
1906,5
1907,3
1908,0
1909,6
1910,3
1911,7
1912,5
1913,1
1914,2
1915,1
1916,8
1917,9
1918,5
1919,5
1920,1
1921,8
1922,5
1923,7
1924,9
1925,3
1926,5
1927,1
1928,3
1929,3
1930,2
1931,8
1932,9
1933,1
1934,2
1935,9
1936,5
1937,5
1938,5
1939,2
1940,1
1941,0
1942,1
1943,7
1944,3
1945,5
1946,6
1947,8
1948,5
1949,0
1950,7
1951,5
1952,0
1953,3
1954,9
1955,3
1956,5
1957,7
1958,3
1959,5
1960,3
1961,3
1962,5
1963,2
1964,0
1965,0
1966,9
1967,5
1968,3
1969,1
1970,6
1971,5
1972,8
1973,0
1974,1
1975,0
1976,1
1977,5
1978,5
1979,3
1980,8
1981,1
1982,3
1983,3
1984,3
1985,5
1986,0
1987,3
1988,9
1989,7
1990,3
1991,0
1992,3
1993,0
1994,7
1995,5
1996,9
1997,2
1998,7
1999,7
2000,3
2001,9
2002,7
2003,3
2004,5
2005,7
2006,5
2007,1
2008,2
2009,1
2010,5
2011,3
2012,9
2013,5
2014,1
2015,1
2016,5
2017,5
2018,2
2019,9
2020,9
2021,5
2022,3
2023,1
2024,7
2025,0
2026,5
2027,5
2028,9
2029,5
2030,5
2031,3
2032,9
2033,7
2034,1
2035,8
2036,5
2037,1
2038,8
2039,3
2040,8
2041,5
2042,4
2043,6
2044,0
2045,5
2046,8
2047,5
2048,4
2049,5
2050,7
2051,0
2052,9
2053,5
2054,1
2055,3
2056,3
2057,3
2058,2
2059,6
2060,5
2061,1
2062,9
2063,3
2064,5
2065,0
2066,3
2067,1
2068,9
2069,1
2070,7
2071,2
2072,5
2073,3
2074,1
2075,0
2076,5
2077,1
2078,5
2079,1
2080,0
2081,5
2082,9
2083,1
2084,8
2085,3
2086,5
2087,0
2088,1
2089,3
2090,9
2091,6
2092,3
2093,0
2094,4
2095,9
2096,7
2097,9
2098,9
2099,3
2100,0
2101,3
2102,7
2103,3
2104,3
2105,1
2106,5
2107,3
2108,1
2109,5
2110,6
2111,9
2112,1
2113,3
2114,7
2115,7
2116,5
2117,9
2118,5
2119,5
2120,3
2121,3
2122,5
2123,3
2124,5
2125,5
2126,9
2127,6
2128,1
2129,6
2130,2
2131,6
2132,1
2133,5
2134,7
2135,9
2136,2
2137,9
2138,3
2139,4
2140,5
2141,0
2142,1
2143,7
2144,3
2145,5
2146,7
2147,8
2148,8
2149,5
2150,1
2151,2
2152,4
2153,7
2154,3
2155,8
2156,2
2157,7
2158,6
2159,9
2160,1
2161,7
2162,0
2163,1
2164,7
2165,5
2166,2
2167,2
2168,5
2169,5
2170,7
2171,1
2172,3
2173,5
2174,4
2175,5
2176,3
2177,1
2178,7
2179,4
2180,1
2181,5
2182,2
2183,3
2184,0
2185,5
2186,3
2187,5
2188,3
2189,5
2190,7
2191,1
2192,3
2193,9
2194,3
2195,2
2196,5
2197,1
2198,5
2199,0
2200,3
2201,1
2202,0
2203,9
2204,3
2205,0
2206,5
2207,7
2208,7
2209,9
2210,9
2211,7
2212,7
2213,7
2214,8
2215,5
2216,0
2217,8
2218,6
2219,5
2220,7
2221,2
2222,5
2223,5
2224,7
2225,9
2226,7
2227,7
2228,0
2229,1
2230,1
2231,9
2232,1
2233,5
2234,5
2235,6
2236,0
2237,1
2238,5
2239,1
2240,0
2241,3
2242,3
2243,5
2244,5
2245,5
2246,5
2247,7
2248,5
2249,7
2250,3
2251,5
2252,0
2253,9
2254,2
2255,0
2256,5
2257,0
2258,0
2259,5
2260,5
2261,2
2262,1
2263,2
2264,4
2265,6
2266,4
2267,3
2268,0
2269,6
2270,7
2271,5
2272,5
2273,3
2274,3
2275,5
2276,4
2277,5
2278,3
2279,5
2280,0
2281,1
2282,7
2283,0
2284,0
2285,8
2286,1
2287,3
2288,3
2289,4
2290,5
2291,8
2292,3
2293,3
2294,9
2295,5
2296,8
2297,5
2298,5
2299,7
2300,8
2301,3
2302,7
2303,3
2304,7
2305,6
2306,4
2307,8
2308,2
2309,1
2310,3
2311,0
2312,1
2313,3
2314,5
2315,3
2316,4
2317,5
2318,3
2319,0
2320,9
2321,9
2322,3
2323,5
2324,4
2325,3
2326,6
2327,4
2328,3
2329,3
2330,7
2331,3
2332,2
2333,0
2334,9
2335,7
2336,5
2337,9
2338,5
2339,3
2340,5
2341,6
2342,2
2343,7
2344,2
2345,6
2346,3
2347,2
2348,3
2349,3
2350,8
2351,3
2352,3
2353,7
2354,8
2355,3
2356,1
2357,5
2358,7
2359,3
2360,7
2361,9
2362,7
2363,7
2364,3
2365,1
2366,5
2367,1
2368,1
2369,5
2370,3
2371,9
2372,4
2373,3
2374,1
2375,6
2376,8
2377,0
2378,3
2379,4
2380,7
2381,0
2382,6
2383,0
2384,1
2385,1
2386,0
2387,2
2388,1
2389,2
2390,9
2391,5
2392,3
2393,0
2394,6
2395,1
2396,5
2397,1
2398,5
2399,2
2400,2
2401,0
2402,2
2403,7
2404,6
2405,3
2406,7
2407,2
2408,1
2409,1
2410,5
2411,6
2412,7
2413,0
2414,0
2415,6
2416,7
2417,7
2418,7
2419,7
2420,5
2421,6
2422,1
2423,4
2424,5
2425,1
2426,2
2427,0
2428,7
2429,7
2430,1
2431,0
2432,0
2433,9
2434,3
2435,5
2436,1
2437,5
2438,5
2439,3
2440,8
2441,5
2442,9
2443,9
2444,6
2445,1
2446,9
2447,2
2448,5
2449,5
2450,5
2451,7
2452,5
2453,7
2454,7
2455,5
2456,7
2457,9
2458,3
2459,9
2460,1
2461,5
2462,6
2463,7
2464,5
2465,3
2466,7
2467,0
2468,3
2469,9
2470,2
2471,5
2472,7
2473,8
2474,3
2475,1
2476,9
2477,1
2478,6
2479,5
2480,5
2481,3
2482,5
2483,3
2484,8
2485,1
2486,5
2487,5
2488,1
2489,1
2490,7
2491,1
2492,1
2493,7
2494,5
2495,1
2496,5
2497,6
2498,3
2499,0
2500,7
2501,9
2502,3
2503,1
2504,8
2505,9
2506,5
2507,9
2508,3
2509,5
2510,1
2511,5
2512,7
2513,5
2514,9
2515,3
2516,5
2517,1
2518,5
2519,8
2520,2
2521,8
2522,2
2523,6
2524,8
2525,3
2526,0
2527,2
2528,5
2529,5
2530,5
2531,3
2532,8
2533,7
2534,9
2535,7
2536,5
2537,0
2538,3
2539,1
2540,2
2541,0
2542,5
2543,5
2544,5
2545,8
2546,0
2547,5
2548,1
2549,5
2550,1
2551,2
2552,9
2553,8
2554,1
2555,3
2556,7
2557,3
2558,5
2559,7
2560,3
2561,7
2562,0
2563,2
2564,5
2565,5
2566,8
2567,5
2568,3
2569,7
2570,3
2571,5
2572,9
2573,5
2574,7
2575,6
2576,2
2577,5
2578,0
2579,5
2580,7
2581,7
2582,7
2583,5
2584,5
2585,5
2586,3
2587,8
2588,4
2589,1
2590,0
2591,7
2592,5
2593,0
2594,6
2595,1
2596,3
2597,8
2598,9
2599,3
2600,1
2601,1
2602,5
2603,4
2604,1
2605,3
2606,0
2607,0
2608,7
2609,2
2610,0
2611,3
2612,7
2613,1
2614,1
2615,6
2616,9
2617,8
2618,5
2619,1
2620,3
2621,0
2622,6
2623,5
2624,5
2625,5
2626,0
2627,6
2628,6
2629,5
2630,2
2631,3
2632,1
2633,2
2634,4
2635,7
2636,0
2637,0
2638,2
2639,0
2640,0
2641,8
2642,8
2643,1
2644,9
2645,5
2646,3
2647,5
2648,5
2649,9
2650,3
2651,8
2652,5
2653,3
2654,5
2655,1
2656,0
2657,6
2658,2
2659,4
2660,9
2661,5
2662,5
2663,2
2664,3
2665,5
2666,5
2667,5
2668,5
2669,5
2670,3
2671,3
2672,3
2673,7
2674,2
2675,3
2676,0
2677,8
2678,1
2679,3
2680,9
2681,5
2682,5
2683,5
2684,1
2685,3
2686,5
2687,0
2688,5
2689,3
2690,3
2691,3
2692,7
2693,1
2694,5
2695,9
2696,9
2697,5
2698,3
2699,5
2700,0
2701,1
2702,5
2703,7
2704,7
2705,0
2706,5
2707,5
2708,3
2709,5
2710,5
2711,0
2712,9
2713,7
2714,3
2715,9
2716,3
2717,3
2718,9
2719,7
2720,5
2721,2
2722,0
2723,5
2724,4
2725,8
2726,1
2727,2
2728,0
2729,3
2730,5
2731,5
2732,3
2733,8
2734,3
2735,3
2736,0
2737,1
2738,5
2739,7
2740,5
2741,0
2742,0
2743,3
2744,6
2745,7
2746,3
2747,1
2748,9
2749,1
2750,7
2751,6
2752,3
2753,9
2754,9
2755,6
2756,7
2757,3
2758,7
2759,1
2760,5
2761,7
2762,5
2763,5
2764,0
2765,0
2766,5
2767,3
2768,9
2769,5
2770,6
2771,5
2772,6
2773,3
2774,1
2775,1
2776,5
2777,5
2778,5
2779,5
2780,0
2781,5
2782,1
2783,7
2784,7
2785,9
2786,9
2787,3
2788,7
2789,3
2790,7
2791,7
2792,7
2793,5
2794,5
2795,5
2796,5
2797,3
2798,5
2799,3
2800,3
2801,3
2802,0
2803,3
2804,9
2805,1
2806,9
2807,1
2808,5
2809,5
2810,3
2811,1
2812,7
2813,3
2814,0
2815,6
2816,3
2817,2
2818,1
2819,9
2820,1
2821,5
2822,7
2823,9
2824,9
2825,9
2826,4
2827,1
2828,5
2829,1
2830,8
2831,0
2832,9
2833,5
2834,1
2835,5
2836,4
2837,7
2838,3
2839,0
2840,3
2841,3
2842,9
2843,3
2844,9
2845,1
2846,7
2847,1
2848,4
2849,0
2850,9
2851,3
2852,4
2853,1
2854,5
2855,7
2856,1
2857,9
2858,9
2859,0
2860,9
2861,9
2862,5
2863,3
2864,3
2865,1
2866,2
2867,8
2868,0
2869,1
2870,3
2871,7
2872,3
2873,1
2874,7
2875,1
2876,0
2877,0
2878,0
2879,7
2880,3
2881,3
2882,0
2883,8
2884,7
2885,5
2886,5
2887,7
2888,1
2889,0
2890,9
2891,3
2892,0
2893,5
2894,1
2895,7
2896,4
2897,5
2898,3
2899,2
2900,7
2901,9
2902,2
2903,9
2904,8
2905,3
2906,1
2907,2
2908,1
2909,1
2910,5
2911,8
2912,1
2913,8
2914,2
2915,5
2916,4
2917,2
2918,5
2919,7
2920,5
2921,3
2922,7
2923,5
2924,3
2925,3
2926,5
2927,5
2928,5
2929,0
2930,5
2931,9
2932,7
2933,2
2934,0
2935,2
2936,5
2937,2
2938,1
2939,5
2940,5
2941,3
2942,8
2943,8
2944,2
2945,3
2946,1
2947,7
2948,5
2949,7
2950,6
2951,1
2952,1
2953,3
2954,8
2955,5
2956,3
2957,6
2958,9
2959,1
2960,8
2961,5
2962,3
2963,3
2964,3
2965,0
2966,5
2967,5
2968,6
2969,2
2970,1
2971,3
2972,0
2973,0
2974,5
2975,0
2976,0
2977,5
2978,5
2979,7
2980,5
2981,1
2982,9
2983,7
2984,5
2985,5
2986,5
2987,3
2988,4
2989,5
2990,4
2991,9
2992,5
2993,7
2994,3
2995,3
2996,2
2997,3
2998,1
2999,8
