Id,Label
7016,2
7017,3
7018,3
7019,0
7020,1
7021,4
7022,4
7023,7
7024,6
7025,8
7026,1
7027,4
7028,7
7029,7
7030,1
7031,2
7032,2
7033,3
7034,7
7035,3
7036,1
7037,1
7038,3
7039,4
7040,3
7041,2
7042,3
7043,0
7044,9
7045,9
7046,8
7047,6
7048,4
7049,3
7050,2
7051,8
7052,0
7053,6
7054,4
7055,4
7056,4
7057,0
7058,9
7059,7
7060,3
7061,4
7062,5
7063,5
7064,9
7065,7
7066,6
7067,7
7068,7
7069,0
7070,6
7071,0
7072,8
7073,1
7074,6
7075,4
7076,3
7077,4
7078,8
7079,2
7080,5
7081,1
7082,8
7083,2
7084,8
7085,1
7086,9
7087,8
7088,8
7089,5
7090,4
7091,7
7092,7
7093,6
7094,0
7095,7
7096,8
7097,2
7098,2
7099,2
7100,3
7101,5
7102,2
7103,9
7104,0
7105,5
7106,5
7107,5
7108,0
7109,1
7110,5
7111,2
7112,5
7113,7
7114,0
7115,1
7116,5
7117,5
7118,5
7119,2
7120,7
7121,7
7122,4
7123,2
7124,9
7125,0
7126,5
7127,4
7128,1
7129,2
7130,1
7131,4
7132,8
7133,5
7134,5
7135,8
7136,6
7137,1
7138,6
7139,0
7140,3
7141,2
7142,2
7143,4
7144,0
7145,6
7146,3
7147,3
7148,2
7149,5
7150,4
7151,9
7152,5
7153,5
7154,2
7155,1
7156,6
7157,1
7158,2
7159,8
7160,4
7161,7
7162,9
7163,4
7164,2
7165,4
7166,3
7167,0
7168,1
7169,3
7170,8
7171,1
7172,4
7173,3
7174,4
7175,7
7176,2
7177,7
7178,9
7179,7
7180,3
7181,7
7182,5
7183,8
7184,7
7185,1
7186,2
7187,2
7188,2
7189,6
7190,6
7191,4
7192,7
7193,0
7194,4
7195,8
7196,3
7197,6
7198,2
7199,2
7200,2
7201,9
7202,2
7203,0
7204,7
7205,2
7206,3
7207,6
7208,3
7209,3
7210,1
7211,1
7212,1
7213,8
7214,6
7215,0
7216,3
7217,9
7218,7
7219,2
7220,6
7221,7
7222,1
7223,3
7224,5
7225,0
7226,8
7227,2
7228,5
7229,0
7230,1
7231,8
7232,1
7233,9
7234,1
7235,8
7236,7
7237,8
7238,5
7239,4
7240,6
7241,7
7242,4
7243,2
7244,8
7245,6
7246,3
7247,5
7248,5
7249,2
7250,5
7251,2
7252,6
7253,5
7254,1
7255,2
7256,5
7257,1
7258,6
7259,6
7260,0
7261,2
7262,9
7263,6
7264,2
7265,8
7266,7
7267,8
7268,8
7269,0
7270,3
7271,2
7272,1
7273,3
7274,9
7275,2
7276,2
7277,7
7278,5
7279,4
7280,2
7281,4
7282,9
7283,2
7284,4
7285,3
7286,8
7287,3
7288,3
7289,9
7290,8
7291,6
7292,8
7293,5
7294,1
7295,5
7296,7
7297,4
7298,2
7299,8
7300,2
7301,1
7302,3
7303,6
7304,2
7305,1
7306,3
7307,1
7308,6
7309,5
7310,5
7311,0
7312,6
7313,6
7314,7
7315,2
7316,2
7317,3
7318,3
7319,3
7320,5
7321,7
7322,6
7323,7
7324,2
7325,3
7326,9
7327,5
7328,7
7329,7
7330,8
7331,4
7332,3
7333,6
7334,9
7335,2
7336,6
7337,7
7338,5
7339,7
7340,1
7341,0
7342,6
7343,5
7344,8
7345,5
7346,9
7347,3
7348,0
7349,6
7350,8
7351,9
7352,2
7353,4
7354,2
7355,5
7356,7
7357,3
7358,1
7359,4
7360,8
7361,9
7362,3
7363,0
7364,6
7365,4
7366,8
7367,7
7368,9
7369,1
7370,1
7371,5
7372,1
7373,6
7374,2
7375,7
7376,4
7377,0
7378,3
7379,8
7380,5
7381,5
7382,5
7383,0
7384,2
7385,2
7386,6
7387,9
7388,4
7389,4
7390,1
7391,6
7392,0
7393,3
7394,3
7395,6
7396,1
7397,8
7398,8
7399,3
7400,1
7401,3
7402,5
7403,7
7404,9
7405,2
7406,7
7407,0
7408,9
7409,3
7410,3
7411,9
7412,9
7413,7
7414,0
7415,9
7416,3
7417,6
7418,1
7419,2
7420,2
7421,5
7422,3
7423,0
7424,8
7425,7
7426,3
7427,8
7428,7
7429,6
7430,9
7431,9
7432,7
7433,2
7434,3
7435,2
7436,0
7437,5
7438,5
7439,3
7440,8
7441,9
7442,8
7443,2
7444,8
7445,7
7446,7
7447,3
7448,5
7449,1
7450,6
7451,2
7452,6
7453,3
7454,2
7455,3
7456,6
7457,2
7458,2
7459,4
7460,3
7461,5
7462,2
7463,7
7464,0
7465,2
7466,9
7467,1
7468,6
7469,5
7470,4
7471,0
7472,3
7473,2
7474,6
7475,9
7476,5
7477,1
7478,3
7479,0
7480,3
7481,6
7482,2
7483,8
7484,6
7485,2
7486,1
7487,8
7488,6
7489,9
7490,5
7491,7
7492,1
7493,0
7494,3
7495,3
7496,8
7497,8
7498,7
7499,8
7500,1
7501,8
7502,3
7503,1
7504,4
7505,2
7506,4
7507,1
7508,4
7509,3
7510,5
7511,5
7512,4
7513,0
7514,4
7515,9
7516,5
7517,1
7518,8
7519,5
7520,6
7521,2
7522,7
7523,3
7524,4
7525,0
7526,6
7527,0
7528,7
7529,1
7530,0
7531,4
7532,2
7533,3
7534,5
7535,0
7536,5
7537,1
7538,2
7539,8
7540,6
7541,9
7542,2
7543,1
7544,7
7545,3
7546,1
7547,7
7548,4
7549,8
7550,0
7551,5
7552,6
7553,9
7554,2
7555,1
7556,1
7557,9
7558,8
7559,2
7560,0
7561,5
7562,9
7563,4
7564,8
7565,7
7566,7
7567,9
7568,5
7569,3
7570,9
7571,6
7572,0
7573,5
7574,7
7575,0
7576,6
7577,9
7578,6
7579,1
7580,8
7581,1
7582,0
7583,5
7584,2
7585,7
7586,9
7587,6
7588,0
7589,7
7590,6
7591,2
7592,1
7593,7
7594,0
7595,1
7596,5
7597,6
7598,5
7599,3
7600,6
7601,5
7602,4
7603,2
7604,4
7605,5
7606,8
7607,5
7608,2
7609,1
7610,4
7611,4
7612,2
7613,2
7614,2
7615,1
7616,2
7617,6
7618,2
7619,8
7620,5
7621,5
7622,6
7623,4
7624,1
7625,7
7626,2
7627,4
7628,7
7629,5
7630,0
7631,2
7632,0
7633,5
7634,2
7635,4
7636,6
7637,5
7638,8
7639,8
7640,9
7641,8
7642,1
7643,5
7644,7
7645,9
7646,9
7647,8
7648,5
7649,5
7650,6
7651,9
7652,4
7653,7
7654,6
7655,7
7656,4
7657,7
7658,7
7659,3
7660,4
7661,2
7662,2
7663,3
7664,2
7665,0
7666,4
7667,7
7668,6
7669,6
7670,4
7671,0
7672,4
7673,8
7674,0
7675,8
7676,3
7677,3
7678,8
7679,7
7680,2
7681,4
7682,4
7683,6
7684,4
7685,8
7686,3
7687,7
7688,8
7689,4
7690,2
7691,4
7692,3
7693,2
7694,6
7695,9
7696,4
7697,7
7698,1
7699,6
7700,3
7701,4
7702,9
7703,5
7704,2
7705,5
7706,5
7707,8
7708,7
7709,5
7710,2
7711,4
7712,3
7713,8
7714,7
7715,7
7716,0
7717,3
7718,7
7719,1
7720,2
7721,3
7722,0
7723,7
7724,7
7725,8
7726,5
7727,0
7728,2
7729,8
7730,2
7731,7
7732,7
7733,1
7734,0
7735,2
7736,7
7737,2
7738,7
7739,4
7740,9
7741,0
7742,1
7743,3
7744,4
7745,6
7746,5
7747,2
7748,2
7749,4
7750,0
7751,1
7752,6
7753,5
7754,3
7755,0
7756,5
7757,6
7758,2
7759,7
7760,1
7761,7
7762,3
7763,5
7764,3
7765,6
7766,4
7767,8
7768,5
7769,5
7770,1
7771,6
7772,8
7773,8
7774,2
7775,6
7776,7
7777,2
7778,8
7779,7
7780,3
7781,6
7782,6
7783,2
7784,8
7785,2
7786,1
7787,5
7788,4
7789,8
7790,5
7791,4
7792,1
7793,8
7794,3
7795,2
7796,5
7797,2
7798,3
7799,6
7800,9
7801,3
7802,7
7803,9
7804,2
7805,8
7806,5
7807,9
7808,7
7809,2
7810,7
7811,2
7812,0
7813,0
7814,5
7815,5
7816,1
7817,6
7818,3
7819,1
7820,2
7821,3
7822,7
7823,9
7824,7
7825,5
7826,1
7827,7
7828,7
7829,4
7830,5
7831,5
7832,6
7833,7
7834,0
7835,2
7836,0
7837,9
7838,1
7839,4
7840,8
7841,2
7842,6
7843,8
7844,3
7845,5
7846,5
7847,7
7848,7
7849,1
7850,7
7851,4
7852,8
7853,4
7854,0
7855,0
7856,2
7857,3
7858,3
7859,2
7860,7
7861,3
7862,4
7863,4
7864,3
7865,4
7866,2
7867,2
7868,5
7869,6
7870,0
7871,4
7872,6
7873,5
7874,9
7875,2
7876,4
7877,7
7878,6
7879,6
7880,0
7881,3
7882,2
7883,3
7884,4
7885,5
7886,2
7887,2
7888,1
7889,1
7890,7
7891,8
7892,9
7893,6
7894,0
7895,9
7896,2
7897,8
7898,5
7899,5
7900,1
7901,8
7902,2
7903,3
7904,9
7905,1
7906,4
7907,6
7908,1
7909,3
7910,0
7911,6
7912,4
7913,4
7914,2
7915,2
7916,2
7917,9
7918,3
7919,5
7920,1
7921,9
7922,1
7923,3
7924,7
7925,1
7926,5
7927,5
7928,7
7929,5
7930,3
7931,7
7932,4
7933,8
7934,8
7935,1
7936,5
7937,8
7938,7
7939,5
7940,1
7941,2
7942,4
7943,1
7944,2
7945,2
7946,1
7947,6
7948,5
7949,5
7950,5
7951,2
7952,7
7953,7
7954,0
7955,7
7956,1
7957,3
7958,6
7959,4
7960,4
7961,2
7962,7
7963,2
7964,8
7965,5
7966,8
7967,4
7968,6
7969,1
7970,2
7971,7
7972,1
7973,0
7974,5
7975,5
7976,7
7977,9
7978,0
7979,7
7980,8
7981,0
7982,5
7983,4
7984,0
7985,3
7986,1
7987,3
7988,1
7989,4
7990,9
7991,7
7992,3
7993,6
7994,3
7995,0
7996,0
7997,6
7998,6
7999,0
8000,7
8001,4
8002,8
8003,4
8004,9
8005,3
8006,2
8007,0
8008,9
8009,1
8010,1
8011,5
8012,8
8013,7
8014,5
8015,1
8016,3
8017,8
8018,2
8019,2
8020,0
8021,6
8022,1
8023,8
8024,3
8025,6
8026,4
8027,8
8028,5
8029,5
8030,4
8031,6
8032,3
8033,7
8034,1
8035,8
8036,4
8037,6
8038,4
8039,9
8040,4
8041,8
8042,3
8043,7
8044,0
8045,6
8046,6
8047,5
8048,8
8049,2
8050,0
8051,3
8052,2
8053,1
8054,2
8055,0
8056,3
8057,4
8058,1
8059,6
8060,0
8061,2
8062,6
8063,1
8064,4
8065,8
8066,7
8067,7
8068,2
8069,0
8070,6
8071,6
8072,1
8073,2
8074,8
8075,9
8076,7
8077,8
8078,8
8079,3
8080,8
8081,7
8082,2
8083,9
8084,6
8085,1
8086,4
8087,8
8088,6
8089,8
8090,7
8091,7
8092,1
8093,4
8094,5
8095,4
8096,0
8097,0
8098,4
8099,3
8100,0
8101,7
8102,6
8103,1
8104,4
8105,5
8106,7
8107,8
8108,5
8109,2
8110,7
8111,3
8112,5
8113,8
8114,2
8115,2
8116,4
8117,0
8118,6
8119,9
8120,1
8121,1
8122,3
8123,6
8124,9
8125,4
8126,8
8127,1
8128,5
8129,0
8130,1
8131,9
8132,2
8133,7
8134,8
8135,4
8136,0
8137,6
8138,8
8139,6
8140,3
8141,0
8142,4
8143,5
8144,7
8145,1
8146,4
8147,3
8148,7
8149,5
8150,1
8151,3
8152,9
8153,5
8154,3
8155,1
8156,7
8157,8
8158,5
8159,1
8160,4
8161,7
8162,3
8163,1
8164,9
8165,9
8166,0
8167,3
8168,9
8169,7
8170,9
8171,2
8172,0
8173,5
8174,2
8175,7
8176,7
8177,7
8178,3
8179,7
8180,8
8181,0
8182,9
8183,9
8184,5
8185,4
8186,5
8187,8
8188,9
8189,2
8190,5
8191,8
8192,2
8193,6
8194,6
8195,3
8196,2
8197,2
8198,7
8199,8
8200,0
8201,6
8202,0
8203,7
8204,8
8205,7
8206,9
8207,4
8208,4
8209,8
8210,5
8211,2
8212,4
8213,5
8214,5
8215,7
8216,6
8217,2
8218,7
8219,2
8220,3
8221,2
8222,9
8223,5
8224,5
8225,4
8226,1
8227,7
8228,0
8229,9
8230,9
8231,9
8232,4
8233,7
8234,6
8235,9
8236,3
8237,8
8238,4
8239,2
8240,0
8241,5
8242,4
8243,6
8244,8
8245,4
8246,3
8247,0
8248,8
8249,4
8250,7
8251,5
8252,8
8253,8
8254,9
8255,9
8256,6
8257,3
8258,8
8259,1
8260,7
8261,5
8262,8
8263,2
8264,2
8265,8
8266,4
8267,4
8268,7
8269,5
8270,8
8271,7
8272,9
8273,1
8274,2
8275,8
8276,1
8277,4
8278,3
8279,4
8280,5
8281,5
8282,5
8283,5
8284,7
8285,7
8286,1
8287,4
8288,2
8289,9
8290,2
8291,6
8292,7
8293,1
8294,0
8295,8
8296,5
8297,8
8298,3
8299,4
8300,1
8301,3
8302,0
8303,2
8304,2
8305,6
8306,7
8307,7
8308,8
8309,2
8310,3
8311,5
8312,2
8313,1
8314,8
8315,1
8316,1
8317,5
8318,5
8319,1
8320,7
8321,7
8322,5
8323,8
8324,4
8325,0
8326,4
8327,2
8328,5
8329,7
8330,9
8331,8
8332,8
8333,4
8334,2
8335,5
8336,4
8337,3
8338,5
8339,8
8340,7
8341,2
8342,2
8343,2
8344,4
8345,8
8346,5
8347,8
8348,2
8349,2
8350,2
8351,0
8352,0
8353,3
8354,7
8355,2
8356,8
8357,6
8358,5
8359,0
8360,1
8361,4
8362,9
8363,5
8364,7
8365,7
8366,1
8367,6
8368,2
8369,4
8370,0
8371,3
8372,4
8373,0
8374,9
8375,9
8376,9
8377,8
8378,8
8379,7
8380,2
8381,7
8382,5
8383,6
8384,7
8385,9
8386,7
8387,6
8388,1
8389,1
8390,3
8391,8
8392,5
8393,5
8394,1
8395,0
8396,4
8397,5
8398,5
8399,9
8400,7
8401,7
8402,3
8403,3
8404,6
8405,3
8406,1
8407,9
8408,5
8409,0
8410,3
8411,4
8412,7
8413,2
8414,0
8415,2
8416,8
8417,2
8418,1
8419,6
8420,7
8421,1
8422,7
8423,5
8424,9
8425,5
8426,0
8427,5
8428,5
8429,2
8430,2
8431,2
8432,5
8433,8
8434,5
8435,3
8436,6
8437,7
8438,4
8439,8
8440,3
8441,2
8442,1
8443,7
8444,3
8445,8
8446,9
8447,2
8448,8
8449,0
8450,8
8451,5
8452,8
8453,2
8454,1
8455,3
8456,2
8457,4
8458,4
8459,4
8460,8
8461,5
8462,9
8463,4
8464,8
8465,2
8466,7
8467,0
8468,4
8469,6
8470,0
8471,5
8472,6
8473,5
8474,8
8475,0
8476,3
8477,0
8478,3
8479,5
8480,9
8481,3
8482,2
8483,1
8484,2
8485,4
8486,7
8487,3
8488,6
8489,5
8490,3
8491,7
8492,5
8493,1
8494,6
8495,8
8496,5
8497,2
8498,5
8499,8
8500,6
8501,7
8502,5
8503,3
8504,9
8505,0
8506,8
8507,5
8508,7
8509,8
8510,5
8511,1
8512,8
8513,8
8514,8
8515,6
8516,9
8517,2
8518,6
8519,8
8520,0
8521,9
8522,1
8523,3
8524,5
8525,3
8526,2
8527,4
8528,1
8529,9
8530,7
8531,8
8532,8
8533,2
8534,6
8535,5
8536,3
8537,5
8538,6
8539,5
8540,7
8541,1
8542,9
8543,7
8544,3
8545,9
8546,8
8547,7
8548,8
8549,7
8550,6
8551,8
8552,5
8553,1
8554,1
8555,8
8556,7
8557,2
8558,0
8559,3
8560,1
8561,4
8562,1
8563,9
8564,9
8565,9
8566,7
8567,5
8568,7
8569,3
8570,8
8571,8
8572,9
8573,0
8574,6
8575,7
8576,5
8577,5
8578,5
8579,2
8580,4
8581,7
8582,9
8583,3
8584,5
8585,8
8586,7
8587,5
8588,4
8589,2
8590,5
8591,8
8592,9
8593,5
8594,5
8595,5
8596,5
8597,8
8598,3
8599,8
8600,4
8601,0
8602,2
8603,6
8604,5
8605,6
8606,7
8607,3
8608,8
8609,5
8610,3
8611,5
8612,2
8613,6
8614,4
8615,1
8616,1
8617,0
8618,3
8619,8
8620,5
8621,1
8622,3
8623,2
8624,1
8625,3
8626,7
8627,0
8628,0
8629,5
8630,2
8631,2
8632,2
8633,4
8634,4
8635,2
8636,7
8637,9
8638,5
8639,7
8640,7
8641,4
8642,2
8643,6
8644,5
8645,3
8646,5
8647,9
8648,1
8649,4
8650,6
8651,1
8652,6
8653,4
8654,5
8655,4
8656,6
8657,5
8658,8
8659,4
8660,9
8661,5
8662,1
8663,5
8664,4
8665,8
8666,8
8667,1
8668,4
8669,1
8670,9
8671,4
8672,7
8673,1
8674,1
8675,4
8676,7
8677,1
8678,9
8679,3
8680,9
8681,7
8682,4
8683,5
8684,4
8685,9
8686,3
8687,2
8688,9
8689,3
8690,2
8691,3
8692,8
8693,0
8694,4
8695,4
8696,8
8697,4
8698,7
8699,1
8700,7
8701,3
8702,0
8703,8
8704,4
8705,3
8706,5
8707,5
8708,3
8709,5
8710,2
8711,0
8712,9
8713,4
8714,3
8715,5
8716,4
8717,6
8718,3
8719,3
8720,6
8721,2
8722,5
8723,2
8724,7
8725,6
8726,2
8727,9
8728,9
8729,4
8730,1
8731,7
8732,1
8733,8
8734,7
8735,3
8736,5
8737,7
8738,5
8739,3
8740,2
8741,8
8742,7
8743,7
8744,3
8745,3
8746,8
8747,3
8748,7
8749,0
8750,8
8751,2
8752,1
8753,8
8754,5
8755,7
8756,6
8757,2
8758,2
8759,5
8760,9
8761,5
8762,3
8763,8
8764,8
8765,5
8766,3
8767,8
8768,9
8769,0
8770,8
8771,8
8772,8
8773,5
8774,4
8775,9
8776,9
8777,6
8778,9
8779,7
8780,3
8781,3
8782,8
8783,0
8784,4
8785,3
8786,7
8787,0
8788,0
8789,4
8790,2
8791,7
8792,7
8793,3
8794,1
8795,0
8796,5
8797,3
