Id,Label
6327,4
6328,0
6329,2
6330,2
6331,1
6332,7
6333,4
6334,0
6335,0
6336,9
6337,8
6338,9
6339,8
6340,4
6341,9
6342,0
6343,3
6344,2
6345,1
6346,7
6347,5
6348,0
6349,1
6350,2
6351,7
6352,1
6353,3
6354,7
6355,9
6356,6
6357,6
6358,1
6359,6
6360,4
6361,7
6362,2
6363,1
6364,2
6365,2
6366,9
6367,3
6368,3
6369,2
6370,4
6371,3
6372,6
6373,8
6374,4
6375,6
6376,3
6377,3
6378,2
6379,2
6380,2
6381,6
6382,2
6383,5
6384,6
6385,7
6386,1
6387,2
6388,2
6389,2
6390,9
6391,9
6392,2
6393,9
6394,1
6395,0
6396,0
6397,1
6398,1
6399,7
6400,2
6401,3
6402,0
6403,5
6404,7
6405,0
6406,1
6407,3
6408,8
6409,6
6410,1
6411,7
6412,3
6413,2
6414,5
6415,0
6416,7
6417,2
6418,5
6419,8
6420,2
6421,3
6422,3
6423,4
6424,8
6425,0
6426,0
6427,7
6428,7
6429,8
6430,5
6431,3
6432,0
6433,9
6434,9
6435,9
6436,0
6437,2
6438,6
6439,0
6440,5
6441,9
6442,8
6443,1
6444,9
6445,1
6446,2
6447,1
6448,9
6449,6
6450,0
6451,4
6452,2
6453,2
6454,0
6455,4
6456,9
6457,0
6458,5
6459,7
6460,1
6461,4
6462,2
6463,6
6464,2
6465,3
6466,3
6467,3
6468,9
6469,3
6470,4
6471,2
6472,0
6473,7
6474,4
6475,5
6476,3
6477,6
6478,2
6479,6
6480,3
6481,9
6482,6
6483,3
6484,6
6485,3
6486,4
6487,6
6488,2
6489,2
6490,9
6491,4
6492,5
6493,4
6494,8
6495,5
6496,3
6497,2
6498,4
6499,6
6500,1
6501,3
6502,9
6503,6
6504,5
6505,1
6506,3
6507,6
6508,2
6509,2
6510,8
6511,9
6512,4
6513,5
6514,0
6515,1
6516,9
6517,2
6518,2
6519,6
6520,1
6521,5
6522,5
6523,1
6524,3
6525,9
6526,8
6527,2
6528,0
6529,0
6530,3
6531,6
6532,6
6533,9
6534,4
6535,0
6536,8
6537,2
6538,5
6539,8
6540,2
6541,3
6542,1
6543,8
6544,3
6545,8
6546,4
6547,5
6548,2
6549,2
6550,1
6551,4
6552,3
6553,0
6554,1
6555,3
6556,6
6557,3
6558,6
6559,1
6560,2
6561,2
6562,9
6563,1
6564,4
6565,3
6566,1
6567,2
6568,2
6569,9
6570,6
6571,4
6572,1
6573,0
6574,5
6575,9
6576,0
6577,9
6578,3
6579,1
6580,0
6581,0
6582,4
6583,1
6584,5
6585,6
6586,4
6587,2
6588,3
6589,1
6590,1
6591,9
6592,4
6593,2
6594,9
6595,2
6596,7
6597,2
6598,2
6599,1
6600,3
6601,0
6602,8
6603,3
6604,3
6605,6
6606,3
6607,1
6608,1
6609,0
6610,5
6611,0
6612,1
6613,4
6614,6
6615,1
6616,9
6617,8
6618,0
6619,1
6620,7
6621,3
6622,0
6623,2
6624,5
6625,2
6626,6
6627,8
6628,8
6629,2
6630,3
6631,7
6632,1
6633,9
6634,3
6635,7
6636,9
6637,2
6638,1
6639,2
6640,1
6641,1
6642,3
6643,0
6644,1
6645,7
6646,8
6647,6
6648,6
6649,3
6650,5
6651,8
6652,1
6653,9
6654,1
6655,3
6656,4
6657,6
6658,6
6659,1
6660,2
6661,6
6662,1
6663,3
6664,2
6665,8
6666,0
6667,1
6668,7
6669,8
6670,3
6671,7
6672,2
6673,7
6674,0
6675,1
6676,7
6677,2
6678,2
6679,7
6680,4
6681,9
6682,0
6683,3
6684,4
6685,1
6686,7
6687,0
6688,1
6689,2
6690,7
6691,1
6692,1
6693,9
6694,6
6695,6
6696,7
6697,4
6698,9
6699,0
6700,2
6701,2
6702,3
6703,4
6704,0
6705,6
6706,0
6707,2
6708,0
6709,7
6710,1
6711,2
6712,1
6713,3
6714,9
6715,6
6716,2
6717,9
6718,8
6719,8
6720,7
6721,7
6722,9
6723,1
6724,2
6725,5
6726,4
6727,1
6728,8
6729,2
6730,0
6731,0
6732,3
6733,2
6734,5
6735,4
6736,8
6737,7
6738,3
6739,3
6740,8
6741,6
6742,6
6743,0
6744,4
6745,3
6746,0
6747,7
6748,2
6749,2
6750,9
6751,3
6752,3
6753,7
6754,7
6755,7
6756,2
6757,0
6758,4
6759,8
6760,3
6761,5
6762,1
6763,4
6764,3
6765,0
6766,1
6767,4
6768,5
6769,0
6770,1
6771,3
6772,3
6773,3
6774,8
6775,2
6776,0
6777,2
6778,3
6779,0
6780,5
6781,7
6782,1
6783,9
6784,0
6785,5
6786,1
6787,2
6788,6
6789,9
6790,2
6791,2
6792,6
6793,3
6794,2
6795,3
6796,8
6797,5
6798,7
6799,1
6800,1
6801,1
6802,0
6803,2
6804,6
6805,5
6806,2
6807,7
6808,7
6809,9
6810,1
6811,0
6812,0
6813,6
6814,9
6815,0
6816,9
6817,1
6818,5
6819,1
6820,4
6821,0
6822,1
6823,0
6824,9
6825,5
6826,5
6827,2
6828,3
6829,3
6830,3
6831,5
6832,5
6833,4
6834,3
6835,0
6836,6
6837,5
6838,1
6839,5
6840,3
6841,7
6842,0
6843,3
6844,3
6845,3
6846,1
6847,8
6848,0
6849,3
6850,4
6851,3
6852,1
6853,1
6854,7
6855,9
6856,1
6857,8
6858,1
6859,3
6860,5
6861,0
6862,1
6863,2
6864,7
6865,2
6866,3
6867,1
6868,9
6869,8
6870,7
6871,0
6872,7
6873,3
6874,1
6875,0
6876,2
6877,5
6878,0
6879,3
6880,2
6881,8
6882,1
6883,2
6884,1
6885,0
6886,2
6887,7
6888,1
6889,1
6890,3
6891,6
6892,5
6893,7
6894,6
6895,9
6896,2
6897,8
6898,0
6899,2
6900,1
6901,0
6902,2
6903,5
6904,4
6905,9
6906,1
6907,2
6908,4
6909,5
6910,1
6911,6
6912,0
6913,0
6914,1
6915,4
6916,3
6917,9
6918,0
6919,7
6920,8
6921,0
6922,7
6923,9
6924,9
6925,8
6926,4
6927,0
6928,8
6929,8
6930,6
6931,7
6932,9
6933,3
6934,7
6935,4
6936,0
6937,8
6938,1
6939,6
6940,1
6941,2
6942,4
6943,7
6944,8
6945,9
6946,2
6947,2
6948,9
6949,7
6950,7
6951,4
6952,5
6953,7
6954,3
6955,1
6956,2
6957,7
6958,1
6959,2
6960,9
6961,1
6962,4
6963,1
6964,2
6965,0
6966,0
6967,2
6968,1
6969,2
6970,9
6971,3
6972,0
6973,0
6974,1
6975,2
6976,1
6977,0
6978,2
6979,0
6980,3
6981,1
6982,9
6983,0
6984,7
6985,3
6986,1
6987,8
6988,6
6989,1
6990,4
6991,4
6992,2
6993,2
6994,1
6995,5
6996,7
6997,4
6998,2
6999,3
7000,0
7001,1
7002,8
7003,1
7004,4
7005,0
7006,1
7007,7
7008,2
7009,6
7010,2
7011,1
7012,6
7013,0
7014,5
7015,9
7016,5
7017,0
7018,0
7019,4
7020,9
7021,8
7022,8
7023,2
7024,2
7025,9
7026,7
7027,8
7028,4
7029,4
7030,7
7031,5
7032,3
7033,1
7034,2
7035,1
7036,7
7037,7
7038,1
7039,3
7040,1
7041,7
7042,1
7043,9
7044,1
7045,6
7046,3
7047,1
7048,8
7049,1
7050,5
7051,3
7052,4
7053,1
7054,8
7055,8
7056,8
7057,4
7058,6
7059,2
7060,1
7061,9
7062,0
7063,0
7064,2
7065,2
7066,0
7067,2
7068,2
7069,4
7070,1
7071,4
7072,9
7073,9
7074,0
7075,8
7076,1
7077,8
7078,3
7079,5
7080,0
7081,6
7082,3
7083,5
7084,3
7085,1
7086,6
7087,7
7088,3
7089,0
7090,8
7091,2
7092,4
7093,0
7094,4
7095,2
7096,3
7097,5
7098,2
7099,7
7100,1
7101,0
7102,5
7103,6
7104,7
7105,0
7106,9
7107,0
7108,4
7109,2
7110,0
7111,5
7112,0
7113,2
7114,4
7115,7
7116,0
7117,0
7118,0
7119,3
7120,4
7121,2
7122,8
7123,5
7124,6
7125,4
7126,2
7127,8
7128,9
7129,3
7130,7
7131,8
7132,9
7133,9
7134,0
7135,3
7136,0
7137,7
7138,0
7139,5
7140,1
7141,9
7142,5
7143,9
7144,4
7145,0
7146,1
7147,1
7148,5
7149,2
7150,8
7151,6
7152,0
7153,0
7154,9
7155,9
7156,0
7157,7
7158,2
7159,3
7160,8
7161,2
7162,6
7163,9
7164,5
7165,8
7166,1
7167,4
7168,7
7169,2
7170,3
7171,4
7172,8
7173,1
7174,8
7175,2
7176,5
7177,2
7178,6
7179,2
7180,1
7181,2
7182,2
7183,3
7184,4
7185,9
7186,9
7187,3
7188,7
7189,0
7190,0
7191,9
7192,4
7193,4
7194,8
7195,3
7196,1
7197,0
7198,4
7199,5
7200,5
7201,9
7202,0
7203,4
7204,2
7205,0
7206,1
7207,0
7208,1
7209,1
7210,9
7211,6
7212,6
7213,3
7214,0
7215,3
7216,0
7217,6
7218,2
7219,5
7220,1
7221,2
7222,1
7223,1
7224,0
7225,4
7226,5
7227,5
7228,0
7229,4
7230,7
7231,3
7232,9
7233,6
7234,2
7235,3
7236,2
7237,4
7238,9
7239,3
7240,0
7241,2
7242,9
7243,5
7244,3
7245,0
7246,0
7247,2
7248,5
7249,9
7250,0
7251,1
7252,0
7253,1
7254,9
7255,3
7256,0
7257,9
7258,0
7259,0
7260,4
7261,5
7262,5
7263,9
7264,5
7265,2
7266,4
7267,3
7268,2
7269,4
7270,1
7271,9
7272,7
7273,1
7274,6
7275,5
7276,7
7277,2
7278,0
7279,9
7280,5
7281,8
7282,6
7283,5
7284,8
7285,1
7286,3
7287,1
7288,1
7289,6
7290,3
7291,0
7292,3
7293,0
7294,2
7295,5
7296,2
7297,8
7298,5
7299,3
7300,5
7301,9
7302,1
7303,0
7304,5
7305,2
7306,1
7307,7
7308,0
7309,0
7310,9
7311,4
7312,0
7313,1
7314,4
7315,5
7316,5
7317,1
7318,1
7319,1
7320,0
7321,2
7322,0
7323,6
7324,9
7325,1
7326,6
7327,0
7328,2
7329,2
7330,3
7331,8
7332,1
7333,2
7334,3
7335,5
7336,2
7337,2
7338,0
7339,2
7340,3
7341,7
7342,0
7343,0
7344,3
7345,3
7346,6
7347,1
7348,7
7349,0
7350,3
7351,6
7352,5
7353,8
7354,7
7355,2
7356,2
7357,1
7358,6
7359,8
7360,3
7361,9
7362,1
7363,2
7364,1
7365,8
7366,3
7367,2
7368,8
7369,7
7370,9
7371,1
7372,7
7373,0
7374,6
7375,2
7376,8
7377,4
7378,1
7379,3
7380,9
7381,0
7382,0
7383,4
7384,4
7385,5
7386,1
7387,6
7388,3
7389,9
7390,1
7391,1
7392,4
7393,1
7394,1
7395,0
7396,9
7397,3
7398,3
7399,1
7400,9
7401,1
7402,0
7403,2
7404,8
7405,3
7406,2
7407,3
7408,0
7409,1
7410,1
7411,6
7412,6
7413,0
7414,3
7415,7
7416,1
7417,0
7418,7
7419,5
7420,5
7421,9
7422,1
7423,4
7424,5
7425,2
7426,1
7427,3
7428,2
7429,0
7430,6
7431,6
7432,4
7433,5
7434,1
7435,5
7436,7
7437,1
7438,9
7439,1
7440,3
7441,6
7442,2
7443,5
7444,3
7445,2
7446,2
7447,1
7448,0
7449,7
7450,0
7451,5
7452,0
7453,1
7454,2
7455,1
7456,0
7457,5
7458,5
7459,5
7460,1
7461,2
7462,5
7463,4
7464,7
7465,3
7466,6
7467,7
7468,0
7469,1
7470,9
7471,7
7472,1
7473,9
7474,1
7475,0
7476,4
7477,7
7478,1
7479,4
7480,1
7481,2
7482,0
7483,5
7484,1
7485,5
7486,9
7487,3
7488,0
7489,6
7490,2
7491,2
7492,6
7493,3
7494,1
7495,1
7496,3
7497,3
7498,2
7499,3
7500,2
7501,3
7502,0
7503,6
7504,8
7505,7
7506,9
7507,7
7508,9
7509,1
7510,2
7511,9
7512,8
7513,7
7514,8
7515,9
7516,0
7517,3
7518,3
7519,0
7520,0
7521,5
7522,2
7523,1
7524,8
7525,7
7526,0
7527,4
7528,2
7529,1
7530,2
7531,8
7532,2
7533,1
7534,4
7535,7
7536,0
7537,2
7538,5
7539,7
7540,7
7541,6
7542,9
7543,9
7544,2
7545,1
7546,6
7547,2
7548,8
7549,3
7550,4
7551,9
7552,0
7553,1
7554,5
7555,5
7556,6
7557,6
7558,3
7559,5
7560,4
7561,4
7562,6
7563,9
7564,3
7565,4
7566,4
7567,6
7568,0
7569,1
7570,6
7571,0
7572,7
7573,0
7574,0
7575,7
7576,1
7577,6
7578,0
7579,7
7580,3
7581,7
7582,3
7583,2
7584,3
7585,2
7586,8
7587,0
7588,9
7589,2
7590,0
7591,9
7592,7
7593,2
7594,4
7595,7
7596,0
7597,0
7598,0
7599,1
7600,1
7601,0
7602,9
7603,2
7604,8
7605,0
7606,3
7607,9
7608,5
7609,2
7610,9
7611,9
7612,4
7613,9
7614,0
7615,9
7616,3
7617,0
7618,6
7619,3
7620,0
7621,2
7622,0
7623,9
7624,1
7625,2
7626,5
7627,8
7628,2
7629,0
7630,4
7631,5
7632,4
7633,0
7634,5
7635,8
7636,0
7637,9
7638,3
7639,3
7640,6
7641,5
7642,7
7643,0
7644,2
7645,6
7646,6
7647,3
7648,1
7649,4
7650,9
7651,6
7652,1
7653,2
7654,1
7655,2
7656,8
7657,9
7658,2
7659,1
7660,8
7661,5
7662,5
7663,1
7664,5
7665,4
7666,8
7667,9
7668,1
7669,1
7670,9
7671,4
7672,8
7673,3
7674,9
7675,3
7676,2
7677,0
7678,3
7679,4
7680,4
7681,8
7682,8
7683,1
7684,8
7685,3
7686,1
7687,2
7688,3
7689,8
7690,5
7691,9
7692,1
7693,4
7694,0
7695,6
7696,9
7697,2
7698,9
7699,0
7700,1
7701,8
7702,6
7703,6
7704,5
7705,2
7706,0
7707,3
7708,2
7709,1
7710,5
7711,8
7712,1
7713,2
7714,2
7715,2
7716,4
7717,1
7718,4
7719,7
7720,5
7721,1
7722,4
7723,2
7724,2
7725,3
7726,2
7727,7
7728,5
7729,3
7730,9
7731,2
7732,2
7733,5
7734,4
7735,9
7736,4
7737,4
7738,2
7739,8
7740,5
7741,7
7742,1
7743,1
7744,6
7745,0
7746,0
7747,5
7748,5
7749,3
7750,7
7751,7
7752,1
7753,0
7754,1
7755,4
7756,2
7757,0
7758,5
7759,2
7760,9
7761,2
7762,7
7763,0
7764,1
7765,0
7766,8
7767,3
7768,0
7769,0
7770,9
7771,0
7772,3
7773,3
7774,5
7775,0
7776,2
7777,3
7778,3
7779,4
7780,1
7781,1
7782,0
7783,3
7784,3
7785,7
7786,7
7787,0
7788,8
7789,2
7790,0
7791,8
7792,6
7793,7
7794,1
7795,5
7796,2
7797,5
7798,1
7799,1
7800,2
7801,0
7802,2
7803,6
7804,5
7805,3
7806,2
7807,1
7808,2
7809,5
7810,2
7811,5
7812,4
7813,4
7814,9
7815,0
7816,9
7817,0
7818,1
7819,9
7820,9
7821,1
7822,2
7823,9
7824,2
7825,4
7826,9
7827,2
7828,2
7829,9
7830,0
7831,0
7832,2
7833,9
7834,4
7835,5
7836,6
7837,6
7838,7
7839,8
7840,3
7841,5
7842,0
7843,3
7844,1
7845,0
7846,2
7847,4
7848,2
7849,7
7850,2
7851,8
7852,3
7853,8
7854,7
7855,2
7856,3
7857,1
7858,1
7859,5
7860,2
7861,1
7862,3
7863,8
7864,1
7865,8
7866,3
7867,5
7868,0
7869,0
7870,4
7871,8
7872,0
7873,2
7874,6
7875,5
7876,8
7877,2
7878,0
7879,1
7880,2
7881,0
7882,5
7883,0
7884,3
7885,0
7886,5
7887,5
7888,9
7889,7
7890,5
7891,3
7892,6
7893,0
7894,4
7895,6
7896,5
7897,3
7898,0
7899,2
7900,2
7901,3
7902,5
7903,9
7904,6
7905,3
7906,8
7907,0
7908,7
7909,1
7910,4
7911,9
7912,8
7913,3
7914,5
7915,3
7916,2
7917,6
7918,7
7919,0
7920,9
7921,6
7922,7
7923,1
7924,2
7925,3
7926,0
7927,0
7928,2
7929,1
7930,0
7931,2
7932,9
7933,9
7934,3
7935,6
7936,5
7937,7
7938,2
7939,9
7940,1
7941,5
7942,8
7943,9
7944,5
7945,5
7946,7
7947,1
7948,5
7949,9
7950,6
7951,5
7952,4
7953,2
7954,4
7955,4
7956,7
7957,1
7958,1
7959,9
7960,8
7961,5
7962,2
7963,7
7964,3
7965,1
7966,3
7967,9
7968,1
7969,7
7970,5
7971,4
7972,9
7973,4
7974,0
7975,9
7976,4
7977,6
7978,7
7979,4
7980,3
7981,4
7982,5
7983,3
7984,3
7985,1
7986,9
7987,2
7988,7
7989,8
7990,3
7991,2
7992,1
7993,0
7994,1
7995,7
7996,7
7997,0
7998,0
7999,2
8000,4
8001,8
8002,3
8003,8
8004,6
8005,1
8006,5
8007,4
8008,6
8009,9
8010,9
8011,0
8012,3
8013,2
8014,2
8015,9
8016,1
8017,3
8018,5
8019,3
8020,2
8021,1
8022,7
8023,5
8024,1
8025,0
8026,9
8027,3
8028,1
8029,9
8030,8
8031,0
8032,1
8033,2
8034,7
8035,8
8036,3
8037,0
8038,8
8039,6
8040,8
8041,3
8042,1
8043,2
8044,2
8045,0
8046,0
8047,0
8048,9
8049,2
8050,2
8051,1
8052,5
8053,9
8054,3
8055,4
8056,7
8057,8
8058,7
8059,0
8060,4
8061,9
8062,0
8063,7
8064,8
8065,7
8066,9
8067,2
8068,5
8069,2
8070,0
8071,0
8072,7
8073,3
8074,7
8075,6
8076,2
8077,3
8078,3
8079,1
8080,9
8081,1
8082,3
8083,6
8084,0
8085,7
8086,3
8087,3
8088,0
8089,9
8090,4
8091,9
8092,7
8093,9
8094,4
8095,8
8096,4
8097,7
8098,7
8099,1
8100,4
8101,4
8102,0
8103,7
8104,8
8105,1
8106,2
8107,3
8108,1
8109,2
8110,2
8111,1
8112,5
8113,3
8114,3
8115,9
8116,8
8117,3
8118,9
8119,6
8120,9
8121,6
8122,7
8123,0
8124,5
8125,8
8126,3
8127,7
8128,4
8129,7
8130,7
8131,6
8132,5
8133,2
8134,3
8135,8
8136,4
8137,0
8138,5
8139,0
8140,1
8141,5
8142,8
8143,9
8144,2
8145,5
8146,7
8147,1
8148,2
8149,0
8150,7
8151,1
8152,6
8153,2
8154,0
8155,9
8156,2
8157,9
8158,0
8159,1
8160,9
8161,2
8162,1
8163,9
8164,6
8165,6
8166,3
8167,1
8168,6
8169,2
8170,2
8171,5
8172,4
8173,9
8174,0
8175,2
8176,4
8177,2
8178,1
8179,9
8180,9
8181,4
8182,6
8183,6
8184,0
8185,9
8186,9
8187,3
8188,6
8189,3
8190,2
8191,5
8192,4
8193,4
8194,0
8195,1
8196,5
8197,9
8198,2
8199,3
8200,5
8201,0
8202,4
8203,2
8204,3
8205,2
8206,6
8207,9
8208,8
8209,3
8210,0
8211,3
8212,8
8213,1
8214,2
8215,2
8216,0
8217,5
8218,2
8219,3
8220,1
8221,5
8222,9
8223,5
8224,2
8225,6
8226,7
8227,9
8228,4
8229,6
8230,6
8231,6
8232,8
8233,4
8234,1
8235,6
8236,1
8237,3
8238,3
8239,5
8240,4
8241,9
8242,8
8243,1
8244,3
8245,9
8246,1
8247,3
8248,3
8249,8
8250,4
8251,0
8252,3
8253,2
8254,6
8255,9
8256,0
8257,1
8258,3
8259,7
8260,2
8261,2
8262,3
8263,7
8264,5
8265,3
8266,8
8267,8
8268,2
8269,0
8270,3
8271,2
8272,1
8273,2
8274,3
8275,3
8276,7
8277,8
8278,2
8279,8
8280,0
8281,0
8282,0
8283,0
8284,4
8285,2
8286,7
8287,8
8288,5
8289,2
8290,5
8291,0
8292,2
8293,9
8294,7
8295,3
8296,0
8297,7
8298,1
8299,8
8300,7
8301,7
8302,4
8303,5
8304,2
8305,0
8306,2
8307,4
8308,3
8309,2
8310,1
8311,0
8312,5
8313,9
8314,3
8315,7
8316,5
8317,0
8318,0
8319,7
8320,2
8321,4
8322,2
8323,3
8324,9
8325,7
8326,8
8327,5
8328,0
8329,2
8330,6
8331,5
8332,3
8333,8
8334,3
8335,0
8336,8
8337,1
8338,0
8339,2
8340,4
8341,9
8342,5
8343,2
8344,8
8345,3
8346,2
8347,3
8348,2
8349,5
8350,5
8351,7
8352,4
8353,1
8354,2
8355,3
8356,3
8357,0
8358,5
8359,4
8360,1
8361,8
8362,5
8363,0
8364,2
8365,2
8366,1
8367,1
8368,2
8369,3
8370,3
8371,1
8372,9
8373,3
8374,6
8375,6
8376,9
8377,5
8378,3
8379,2
8380,5
8381,4
8382,0
8383,0
8384,0
8385,6
8386,2
8387,0
8388,5
8389,9
8390,1
8391,3
8392,1
8393,1
8394,7
8395,6
8396,8
8397,2
8398,0
8399,6
8400,2
8401,0
8402,2
8403,1
8404,1
8405,1
8406,1
8407,6
8408,1
8409,3
8410,1
8411,8
8412,2
8413,5
8414,9
8415,7
8416,3
8417,9
8418,7
8419,0
8420,2
8421,9
8422,2
8423,9
8424,3
8425,2
8426,7
8427,4
8428,2
8429,5
8430,5
8431,5
8432,2
8433,3
8434,5
8435,1
8436,0
8437,2
8438,9
8439,3
8440,1
8441,5
8442,6
8443,2
8444,0
8445,3
8446,0
8447,5
8448,3
8449,7
8450,9
8451,0
8452,3
8453,5
8454,6
8455,1
8456,5
8457,8
8458,9
8459,8
8460,3
8461,0
8462,6
8463,8
8464,9
8465,2
8466,4
8467,2
8468,3
8469,0
8470,4
8471,0
8472,0
8473,0
8474,3
8475,4
8476,1
8477,4
8478,1
8479,9
8480,6
8481,0
8482,5
8483,9
8484,3
8485,8
8486,4
8487,1
8488,0
8489,0
8490,1
8491,2
8492,1
8493,2
8494,2
8495,3
8496,2
8497,5
8498,0
8499,3
8500,0
8501,2
8502,0
8503,1
8504,6
8505,7
8506,3
8507,0
8508,4
8509,3
8510,0
8511,1
8512,3
8513,3
8514,3
8515,0
8516,6
8517,5
8518,0
8519,3
8520,7
8521,6
8522,7
8523,1
8524,2
8525,1
8526,7
8527,8
8528,9
8529,7
8530,2
8531,2
8532,3
8533,3
8534,0
8535,0
8536,0
8537,1
8538,1
8539,0
8540,9
8541,7
8542,6
8543,0
8544,1
8545,6
8546,3
8547,2
8548,3
8549,4
8550,0
8551,3
8552,0
8553,1
8554,7
8555,3
8556,2
8557,5
8558,7
8559,1
8560,9
8561,9
8562,9
8563,6
8564,1
8565,6
8566,2
8567,0
8568,2
8569,1
8570,3
8571,3
8572,7
8573,7
8574,0
8575,2
8576,1
8577,0
8578,0
8579,1
8580,8
8581,4
8582,6
8583,1
8584,0
8585,3
8586,2
8587,0
8588,9
8589,5
8590,0
8591,3
8592,6
8593,0
8594,0
8595,0
8596,2
8597,3
8598,1
8599,3
8600,8
8601,4
8602,9
8603,0
8604,0
8605,4
8606,2
8607,8
8608,5
8609,1
8610,1
8611,0
8612,5
8613,0
8614,5
8615,2
8616,6
8617,7
8618,1
8619,3
8620,0
8621,7
8622,1
8623,5
8624,2
8625,1
8626,2
8627,4
8628,9
8629,0
8630,5
8631,5
8632,2
8633,8
8634,8
8635,9
8636,2
8637,9
8638,2
8639,4
8640,2
8641,8
8642,9
8643,0
8644,0
8645,1
8646,0
8647,1
8648,3
8649,8
8650,0
8651,7
8652,0
8653,3
8654,2
8655,8
8656,0
8657,0
8658,3
8659,8
8660,6
8661,9
8662,7
8663,0
8664,8
8665,3
8666,3
8667,5
8668,8
8669,6
8670,6
8671,9
8672,2
8673,7
8674,7
8675,8
8676,4
8677,9
8678,6
8679,1
8680,6
8681,4
8682,8
8683,1
8684,8
8685,6
8686,1
8687,5
8688,6
8689,1
8690,5
8691,1
8692,3
8693,4
8694,6
8695,6
8696,3
8697,8
8698,2
8699,9
8700,4
8701,1
8702,2
8703,3
8704,8
8705,9
8706,0
8707,1
8708,1
8709,0
8710,2
8711,7
8712,6
8713,9
8714,1
8715,9
8716,9
8717,1
8718,1
8719,1
8720,0
8721,5
8722,0
8723,5
8724,5
8725,1
8726,5
8727,6
8728,6
8729,3
8730,7
8731,4
8732,7
8733,3
8734,2
8735,6
8736,0
8737,2
8738,0
8739,1
8740,4
8741,3
8742,2
8743,2
8744,1
8745,1
8746,2
8747,1
8748,6
8749,5
8750,3
8751,5
8752,9
8753,3
8754,2
8755,4
8756,1
8757,3
8758,9
8759,5
8760,1
8761,0
8762,1
8763,3
8764,3
8765,2
8766,1
8767,6
8768,6
8769,4
8770,3
8771,7
8772,3
8773,0
8774,8
8775,6
8776,6
8777,0
8778,6
8779,2
8780,1
8781,1
8782,3
8783,3
8784,8
8785,1
8786,4
8787,4
8788,7
8789,8
8790,5
8791,2
8792,4
8793,1
8794,1
8795,4
8796,1
8797,1
